,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape
726,13807.0,杭州市余杭区良渚七贤小学,杭州市余杭区良渚街道浥浪桥2号,120.011795,30.349442,杭州市,余杭区,良渚街道,小学,330110.0,初等教育,,01010000208A11000068D0D03FC1005E4050D9E90775593E40
727,13831.0,中国人民解放军浙江省军区机关汪庄幼儿园,浙江省杭州市西湖风景名胜区西湖街道净寺社区南山路62号,120.1477272,30.2311732,杭州市,西湖区,西湖街道,幼儿园,330106.0,学前教育,,01010000208A11000060F8A85C74095E4030B6B52A2E3B3E40
728,13850.0,德清县地理信息小镇幼儿园,德清县舞阳街道游子街与宋村路交叉口,119.965532,30.520706,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A11000078CFBA46CBFD5D40C0D408FD4C853E40
729,13878.0,杭州市西湖区育博幼儿园,三墩镇紫萱路279号,120.067386,30.324288,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000588D5E0D50045E40407CD28904533E40
730,13893.0,浙江长征职业技术学院,杭州市西湖区留和路525号,120.0149622,30.21112889,杭州市,西湖区,留下街道,专科院校：高等职业学校,330106.0,高等学校,,01010000208A110000603BCE23F5005E4070CAFD8A0C363E40
731,13900.0,宁波市海曙区集士港镇中心初级中学,海曙区集士港万众村1号,121.424439,29.868618,宁波市,海曙区,集士港镇,初级中学,330203.0,中等教育,,01010000208A110000680932022A5B5E4090B7CEBF5DDE3D40
732,13932.0,杭州市西湖区定山幼儿园,杭州市西湖区转塘街道双流路35号,120.065449,30.143888,杭州市,西湖区,转塘街道,幼儿园,330106.0,学前教育,,01010000208A11000090A3005130045E4070490ED8D5243E40
733,13947.0,宁波市海曙区雅戈尔中学,浙江省宁波市海曙区石碶街道雅渡村1号,121.4992117,29.81991938,宁波市,海曙区,石碶街道,初级中学,330203.0,中等教育,,01010000208A110000D85E7615F35F5E40E0748A3CE6D13D40
734,13958.0,杭州师范大学,浙江省杭州市余杭塘路2318号,120.006387,30.292171,杭州市,余杭区,五常街道,本科院校：大学,330110.0,高等学校,,01010000208A110000A80705A568005E40F0D6F9B7CB4A3E40
735,13966.0,中共浙江省委党校,杭州市文一西路1000号,120.0092604,30.28144176,杭州市,余杭区,五常街道,培养研究生的科研机构,330110.0,其他教育,,01010000208A1100004086F9B897005E40C0ED32910C483E40
736,14023.0,杭州市余杭区育才实验小学,浙江省杭州市余杭区临平街道碧荷街33号,120.276979,30.431114,杭州市,余杭区,临平街道,小学,330110.0,初等教育,,01010000208A11000070AB2006BA115E4000D9B27C5D6E3E40
737,14028.0,宁波市海曙区集士港镇中心小学,宁波市海曙区集士港镇祝家桥村梅兰新村28号,121.4458062,29.86861433,宁波市,海曙区,集士港镇,小学,330203.0,初等教育,,01010000208A11000050209A16885C5E40E02F3C825DDE3D40
738,14029.0,杭州市西湖区海鸿幼儿园,杭州市西湖区三墩镇吉鸿家园临秀苑3-11号,120.0665557,30.34679796,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000A03DC17242045E40008548C0C7583E40
739,14045.0,德清县千秋幼儿园,德清县武康千秋安置小区东南角,119.962834,30.54947,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000885E7F129FFD5D401022E010AA8C3E40
740,14052.0,宁波市海曙区雅戈尔小学,宁波市海曙区石碶街道鄞县大道西段777号,121.5006888,29.82470144,宁波市,海曙区,石碶街道,小学,330203.0,初等教育,,01010000208A110000A09429490B605E40A0C331A21FD33D40
741,14058.0,德清县春晖小学,浙江省德清县武康街道康民路600号,119.951649,30.547968,湖州市,德清县,武康街道,小学,330521.0,初等教育,,01010000208A110000581135D1E7FC5D4030417FA1478C3E40
742,14059.0,浙江工业大学之江学院,浙江省绍兴市柯桥区越州大道958号,120.0732934,30.17050154,杭州市,西湖区,转塘街道,本科院校：独立学院,330603.0,高等学校,,01010000208A110000F0F3F7D6B0045E40B0372AFDA52B3E40
743,14074.0,杭州市西湖区甲来路幼儿园,杭州市西湖区都市阳光甲来路88号,120.062532,30.344128,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A11000008BD378600045E4050A3C9C518583E40
744,14078.0,宁波市海曙区古林镇布政幼儿园,宁波市海曙区古林镇段梅路636号,121.4674787,29.84038273,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A110000403BE82BEB5D5E402079955223D73D40
745,14086.0,宁波财经学院,浙江省宁波市海曙区学院路899号（本部校区）,121.4769124,29.89080068,宁波市,海曙区,高桥镇,本科院校：学院,330203.0,高等学校,,01010000208A11000088506BBB855E5E40C0DA6B830BE43D40
746,14091.0,杭州市余杭区临平第一小学,浙江省杭州市余杭区南苑街道保障桥社区,120.2951,30.408154,杭州市,余杭区,南苑街道,小学,330110.0,初等教育,,01010000208A11000030431CEBE2125E4050BBD1C77C683E40
747,14094.0,中国人民解放军73021部队星星艺术幼儿园,杭州市西溪路954号,120.0608093,30.2512082,杭州市,西湖区,留下街道,幼儿园,330106.0,学前教育,,01010000208A110000D8A5DB4CE4035E40B07C3B2E4F403E40
748,14107.0,德清县三桥幼儿园,德清县阜溪街道三桥中街头南街105号,119.9559,30.57248434,湖州市,德清县,阜溪街道,幼儿园,330521.0,学前教育,,01010000208A110000E0825C772DFD5D40B0C56D558E923E40
749,14138.0,浙江女子专修学院,浙江省杭州市西湖区翠柏路10号,120.1194873,30.29244418,杭州市,西湖区,翠苑街道,民办的其他高等教育机构,330106.0,其他教育,,01010000208A11000080653AAEA5075E4070012D9FDD4A3E40
750,14153.0,浙江省级机关武林门幼儿园,杭州市西湖区莫干山路武林巷3号,120.1461627,30.27871391,杭州市,西湖区,西溪街道,幼儿园,330106.0,学前教育,,01010000208A110000805CC1BA5A095E40F06378CB59473E40
751,14177.0,德清县秋山幼儿园,浙江省湖州市德清县,120.021853,30.543929,湖州市,德清县,阜溪街道,幼儿园,330521.0,学前教育,,01010000208A1100007014200A66015E40905852EE3E8B3E40
752,14178.0,杭州市西湖区名苑学前教育集团（总园）,西湖区益乐路嘉绿名苑小区内,120.1079873,30.28250233,杭州市,西湖区,古荡街道,幼儿园,330106.0,学前教育,,01010000208A110000C0BB8543E9065E40D0649C1252483E40
753,14193.0,杭州市余杭区瓶窑镇第二幼儿园,杭州市余杭区瓶窑镇学达路89号,119.967436,30.378436,杭州市,余杭区,瓶窑镇,幼儿园,330110.0,学前教育,,01010000208A110000483EAF78EAFD5D4010A1832EE1603E40
754,14215.0,杭州市临平职业高级中学(杭州市余杭区技工学校）,浙江省杭州市余杭区南苑街道政法街139号,120.308071,30.41419,杭州市,余杭区,南苑街道,职业高中学校,330110.0,中等教育,,01010000208A11000028766D6FB7135E409054185B086A3E40
755,14220.0,义乌市北苑街道复兴幼儿园,浙江省金华市义乌市北苑街道复兴一区36幢,120.0522056,29.3145008,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000E01D535657035E40E090DA1F83503D40
756,14245.0,宁波市海曙区洞桥镇中心初级中学,浙江省宁波市海曙区洞桥镇荷晓东路962号,121.4080275,29.78609119,宁波市,海曙区,洞桥镇,初级中学,330203.0,中等教育,,01010000208A110000D05A551F1D5A5E4040B9B0453DC93D40
757,14278.0,杭州市余杭区太炎中学,浙江省杭州市余杭区余杭街道凤新路81号,119.934824,30.264126,杭州市,余杭区,余杭街道,初级中学,330110.0,中等教育,,01010000208A11000008E10A28D4FB5D40F005F4C29D433E40
758,14285.0,义乌市北苑美洋洋幼儿园,浙江省金华市义乌市北苑街道青莲二区53幢,120.0625641,29.34466303,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000D8D9DA0C01045E4080FD19D63B583D40
759,14289.0,浙江音乐学院附属音乐学校,浙江省杭州市西湖区转塘街道浙音路1号,120.0488055,30.15167215,杭州市,西湖区,转塘街道,完全中学,330106.0,中等教育,,01010000208A110000D01D05A11F035E40D0F66BFCD3263E40
760,14349.0,杭州市翠苑第一小学,浙江省杭州市西湖区翠苑街道翠苑一区社区,120.1244294,30.28575355,杭州市,西湖区,翠苑街道,小学,330106.0,初等教育,,01010000208A110000882DB0A6F6075E4040F7072527493E40
761,14402.0,宁波市同济中学,浙江省宁波市海曙区高桥镇迎春路289号,121.4948342,29.87727227,宁波市,海曙区,高桥镇,高级中学,330203.0,中等教育,,01010000208A11000018391B5DAB5F5E4070565DEA94E03D40
762,14424.0,杭州市余杭区塘栖镇塘南中心小学,浙江省杭州市余杭区塘栖镇李家桥村50号,120.210729,30.480092,杭州市,余杭区,塘栖镇,小学,330110.0,初等教育,,01010000208A11000068D47C957C0D5E4040122F4FE77A3E40
